0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,BFA iteration
19,3,10,10,19,3,10,21,10,19,3,10,19,10,3,10,10,10,3,3,21,19,21,3,24,19,19,3,10,10,19,10,10,19,10,19,10,19,10,10,10,19,10,10,21,19,10,19,3,10,10,10,3,3,19,19,19,10,10,10,10,10,21,10,10,19,19,19,10,19,19,19,10,19,26,3,21,10,19,19,3,10,10,10,10,19,10,10,19,19,10,10,4,19,21,10,10,19,10,3,10,21,10,3,19,10,3,19,3,19,3,3,10,3,10,19,10,19,19,19,10,24,10,3,24,10,10,10,10,10,10,10,3,21,19,19,21,19,10,10,3,19,3,19,10,21,10,10,10,3,19,10,10,3,10,10,3,10,3,19,21,10,3,19,19,19,19,10,10,10,19,3,3,10,19,3,10,10,21,10,10,3,3,10,10,10,10,10,3,19.0,19.0,3.0,19.0,10.0,10.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,19.0,3.0,19.0,10.0,3.0,10.0,21.0,3.0,19.0,3.0,10.0,10.0,3.0,19.0,19.0,21.0,21.0,3.0,10.0,21.0,10.0,21.0,3.0,10.0,10.0,3.0,10.0,19.0,3.0,19.0,10.0,10.0,10.0,19.0,19.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,10.0,3.0,10.0,19.0,9
10,19,19,21,19,10,19,3,10,10,10,10,3,10,10,19,4,19,26,10,10,19,19,10,19,19,4,19,10,19,3,19,10,19,19,10,10,10,10,21,19,19,10,19,3,10,19,3,19,3,26,10,19,10,10,10,24,10,10,19,19,10,3,10,19,10,24,19,3,19,10,3,10,19,19,3,10,10,10,19,10,19,19,10,10,19,10,3,10,3,10,19,10,19,26,3,10,10,3,10,19,10,19,10,19,10,3,3,10,10,10,10,19,10,19,3,3,3,10,19,10,10,10,3,10,3,10,3,24,10,21,10,3,19,3,10,3,21,10,3,10,10,3,19,21,21,3,10,10,10,10,10,10,19,24,10,10,10,10,19,4,10,19,19,10,10,3,4,19,10,10,10,3,10,19,10,10,10,3,19,10,3,19,10,19,24,3,10,10,3.0,10.0,10.0,19.0,19.0,19.0,10.0,10.0,3.0,19.0,10.0,19.0,3.0,3.0,10.0,19.0,3.0,10.0,19.0,3.0,19.0,26.0,24.0,10.0,19.0,3.0,21.0,10.0,10.0,10.0,10.0,3.0,10.0,19.0,10.0,19.0,10.0,3.0,19.0,3.0,3.0,3.0,3.0,19.0,3.0,10.0,24.0,10.0,3.0,10.0,10.0,10.0,26.0,10.0,19.0,19.0,10.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,19.0,19.0,10.0,9
26,10,10,3,10,19,3,10,10,21,19,21,10,10,10,26,10,10,3,10,3,10,10,4,10,19,21,3,10,10,24,21,3,19,10,10,19,10,10,3,10,10,19,26,3,26,3,10,10,3,19,3,3,19,10,10,19,19,24,10,3,19,10,21,21,10,3,10,10,10,10,10,10,10,19,10,19,19,10,10,3,3,10,3,10,10,10,3,10,3,10,10,19,19,10,19,10,19,3,19,19,19,10,19,19,3,10,10,3,10,10,10,3,19,3,3,10,10,10,3,19,19,3,10,3,10,19,19,3,10,3,19,19,10,10,10,19,3,19,3,19,19,10,19,21,21,3,10,26,10,19,26,10,19,10,10,10,19,10,10,26,21,10,19,10,19,10,10,3,19,3,19,19,3,19,19,19,19,19,19,10,10,19,3,10,10,19,10,10,10.0,3.0,10.0,19.0,19.0,19.0,3.0,10.0,19.0,19.0,21.0,10.0,10.0,10.0,3.0,10.0,19.0,21.0,10.0,3.0,4.0,3.0,19.0,3.0,10.0,19.0,3.0,10.0,10.0,19.0,24.0,19.0,3.0,4.0,3.0,10.0,10.0,19.0,10.0,3.0,19.0,10.0,19.0,19.0,10.0,19.0,3.0,21.0,3.0,3.0,19.0,26.0,19.0,19.0,19.0,3.0,3.0,10.0,10.0,10.0,19.0,10.0,10.0,3.0,10.0,3.0,19.0,9
10,19,10,3,19,10,10,10,19,24,10,10,10,4,10,10,3,10,19,3,10,10,10,19,19,3,10,10,3,19,19,3,19,10,19,3,19,10,19,19,10,10,10,10,10,10,19,21,10,19,10,21,19,3,10,10,19,10,10,19,10,3,19,19,10,24,19,19,19,19,21,10,21,10,10,3,10,19,10,19,4,3,10,10,10,3,26,19,19,10,19,19,10,3,19,19,19,19,10,19,3,10,19,24,3,19,19,3,10,3,3,10,3,10,19,10,3,10,10,24,10,10,10,3,10,19,19,10,10,10,3,3,10,26,19,24,3,10,3,10,19,10,10,10,10,19,21,19,19,10,10,10,19,10,21,10,3,19,24,10,3,10,10,10,19,10,19,19,19,10,3,10,10,10,3,10,19,24,10,24,10,19,3,10,24,10,3,10,3,10.0,10.0,10.0,21.0,3.0,10.0,10.0,10.0,19.0,10.0,3.0,10.0,19.0,19.0,3.0,19.0,19.0,10.0,3.0,19.0,3.0,19.0,19.0,3.0,21.0,21.0,10.0,10.0,19.0,10.0,10.0,10.0,21.0,10.0,21.0,19.0,3.0,10.0,3.0,3.0,10.0,10.0,19.0,19.0,19.0,21.0,21.0,10.0,26.0,19.0,10.0,4.0,10.0,10.0,19.0,10.0,3.0,19.0,19.0,21.0,19.0,10.0,19.0,21.0,10.0,19.0,10.0,9
10,19,19,3,3,10,10,19,10,19,21,19,19,21,3,10,10,19,10,19,3,19,10,19,19,10,10,3,10,19,19,3,10,10,10,3,10,3,10,19,10,10,10,3,3,10,3,19,10,3,3,10,10,3,10,10,10,3,19,19,3,10,10,10,10,26,10,10,10,19,10,10,19,3,10,26,3,19,3,10,3,19,24,21,19,10,19,19,19,19,3,10,10,10,10,10,10,10,21,10,10,3,3,21,21,10,10,10,10,3,3,19,19,10,10,10,10,10,21,10,3,10,10,3,3,10,10,10,3,19,21,10,10,19,10,19,10,19,3,3,3,10,19,10,10,10,10,19,10,3,3,10,19,19,3,19,21,10,10,19,10,10,10,3,26,10,3,21,10,10,3,10,19,3,3,19,10,21,19,3,19,10,10,10,10,19,21,10,3,10.0,10.0,21.0,10.0,10.0,19.0,19.0,3.0,10.0,21.0,19.0,19.0,3.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,19.0,3.0,10.0,10.0,10.0,10.0,10.0,19.0,3.0,3.0,10.0,10.0,19.0,3.0,3.0,10.0,19.0,3.0,10.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,21.0,3.0,21.0,24.0,10.0,3.0,3.0,19.0,10.0,19.0,10.0,10.0,24.0,10.0,21.0,21.0,3.0,19.0,19.0,10.0,21.0,9
3,10,24,10,3,10,3,10,3,10,10,10,10,10,3,21,10,10,3,10,26,19,10,21,10,10,4,19,3,19,10,3,3,3,10,10,19,10,10,3,26,3,10,19,19,10,10,3,19,3,19,10,3,19,3,3,24,3,19,10,3,3,10,10,10,19,19,10,10,19,10,10,19,19,10,26,21,19,10,19,3,10,10,19,19,24,10,21,10,21,10,10,3,10,10,3,3,3,10,10,19,10,10,10,10,3,3,10,24,19,19,19,19,19,10,10,19,3,19,19,10,19,10,10,21,21,19,3,19,19,10,10,3,10,10,3,3,10,19,3,10,10,10,10,19,19,19,10,21,10,10,10,19,10,3,3,19,10,19,21,3,3,3,10,3,3,19,19,10,10,21,10,3,10,10,10,3,10,19,10,10,10,3,10,10,19,10,10,19,19.0,19.0,10.0,10.0,10.0,24.0,3.0,19.0,3.0,3.0,3.0,10.0,19.0,19.0,21.0,21.0,10.0,19.0,10.0,19.0,10.0,19.0,3.0,10.0,3.0,10.0,10.0,19.0,10.0,10.0,3.0,24.0,10.0,19.0,10.0,10.0,10.0,3.0,10.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,21.0,10.0,3.0,10.0,10.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,21.0,19.0,3.0,10.0,19.0,21.0,10.0,26.0,3.0,9
10,19,3,21,19,10,10,10,10,10,10,10,10,19,3,3,19,10,3,10,19,21,10,10,19,21,10,19,19,10,10,19,19,10,10,3,10,19,19,10,10,19,3,26,10,10,19,19,3,10,19,10,3,19,10,10,10,10,19,10,21,3,10,3,10,26,3,10,3,10,3,10,3,21,3,19,19,3,10,10,10,3,10,10,3,3,10,19,3,10,19,10,21,10,19,10,10,10,10,3,10,10,10,21,19,10,19,10,19,10,21,19,19,19,10,3,10,3,19,3,19,19,10,19,10,3,26,10,19,3,19,10,19,10,10,21,19,3,10,19,3,3,10,3,19,19,3,3,10,19,10,10,10,3,10,19,10,10,10,10,19,3,19,10,10,24,10,10,3,19,21,10,10,10,10,10,19,19,21,10,10,10,10,19,10,3,3,19,24,19.0,3.0,10.0,3.0,19.0,19.0,10.0,19.0,10.0,19.0,10.0,10.0,21.0,3.0,10.0,3.0,3.0,19.0,3.0,10.0,10.0,3.0,3.0,19.0,10.0,10.0,10.0,10.0,19.0,10.0,19.0,4.0,19.0,19.0,10.0,19.0,10.0,10.0,10.0,19.0,10.0,19.0,10.0,19.0,21.0,3.0,19.0,10.0,3.0,19.0,10.0,10.0,10.0,21.0,10.0,10.0,3.0,10.0,3.0,19.0,19.0,3.0,19.0,19.0,3.0,10.0,10.0,9
10,3,10,3,19,10,10,19,21,10,10,10,3,19,3,10,19,10,21,10,19,3,21,10,10,10,3,19,19,19,19,19,3,3,3,3,10,21,3,3,19,24,3,3,10,3,3,10,19,3,19,3,3,10,24,10,10,19,3,3,10,3,19,10,10,10,10,19,19,3,3,19,10,19,10,3,19,19,19,10,10,10,10,10,10,19,3,3,19,10,10,21,10,10,3,3,10,19,19,10,10,10,3,10,19,10,10,19,21,10,10,10,10,10,10,19,21,10,3,19,10,10,19,10,19,3,10,3,10,10,10,3,10,10,3,3,3,3,19,10,3,19,3,10,10,10,19,19,19,24,10,19,10,19,3,10,19,10,3,10,10,10,10,10,10,19,10,10,10,19,26,10,24,10,10,10,10,10,3,19,10,10,19,19,10,10,3,10,10,10.0,3.0,21.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0,10.0,19.0,3.0,10.0,19.0,10.0,10.0,10.0,10.0,3.0,10.0,19.0,26.0,3.0,10.0,19.0,24.0,19.0,19.0,21.0,19.0,19.0,19.0,19.0,19.0,10.0,3.0,10.0,10.0,3.0,19.0,10.0,21.0,19.0,3.0,19.0,10.0,19.0,10.0,19.0,10.0,10.0,10.0,19.0,19.0,19.0,21.0,3.0,10.0,10.0,3.0,10.0,3.0,3.0,9
3,3,10,19,3,3,21,3,19,3,10,10,3,10,10,3,19,26,10,19,10,3,10,21,10,19,10,3,19,10,10,10,19,19,21,10,3,10,10,10,10,21,19,10,3,10,10,3,10,10,10,19,10,10,10,10,3,10,3,3,3,10,10,19,19,10,10,10,10,19,3,3,19,19,21,10,4,4,10,10,10,10,19,10,21,3,19,10,10,10,10,10,19,3,24,10,10,19,10,10,19,10,10,3,26,21,10,3,10,10,3,19,26,10,19,10,19,10,19,10,24,10,19,19,3,3,19,10,19,19,19,10,19,10,10,10,19,24,10,10,3,24,3,10,3,19,10,10,19,3,10,10,10,26,19,10,10,3,3,10,21,10,21,10,19,3,19,10,3,19,19,19,19,21,10,24,10,10,19,26,19,10,10,3,10,10,3,10,10,19.0,10.0,10.0,10.0,3.0,19.0,10.0,19.0,10.0,19.0,10.0,10.0,10.0,3.0,10.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,21.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,19.0,10.0,10.0,3.0,10.0,3.0,19.0,10.0,10.0,3.0,19.0,19.0,19.0,10.0,19.0,19.0,3.0,3.0,24.0,19.0,10.0,19.0,3.0,3.0,10.0,19.0,3.0,19.0,10.0,10.0,19.0,21.0,3.0,3.0,10.0,21.0,3.0,9
24,19,10,3,3,10,3,3,10,19,10,10,10,10,19,19,10,10,10,10,10,19,10,19,10,10,10,26,3,10,19,19,19,3,19,10,10,19,3,26,10,3,10,19,10,10,10,21,10,10,19,10,10,10,10,10,10,3,10,3,19,10,24,10,26,19,19,4,10,10,21,21,19,10,10,19,3,24,19,10,19,10,10,21,19,10,10,10,10,3,21,3,19,21,10,10,10,19,10,3,19,10,10,19,19,10,19,3,19,19,10,10,21,19,10,3,10,21,10,19,10,3,3,10,10,10,26,21,4,10,10,10,10,19,10,10,19,10,19,10,19,10,19,21,10,19,3,19,10,10,3,21,3,10,3,10,3,26,19,10,19,10,19,3,3,10,3,10,19,10,19,19,3,10,10,10,19,19,21,19,10,19,10,10,19,4,10,21,19,26.0,3.0,21.0,10.0,10.0,19.0,10.0,10.0,21.0,19.0,26.0,19.0,3.0,10.0,10.0,10.0,21.0,21.0,3.0,10.0,10.0,21.0,19.0,19.0,3.0,10.0,3.0,19.0,10.0,3.0,19.0,3.0,3.0,10.0,19.0,19.0,21.0,10.0,10.0,10.0,19.0,10.0,3.0,3.0,10.0,19.0,24.0,19.0,10.0,10.0,19.0,10.0,10.0,10.0,19.0,19.0,21.0,10.0,10.0,10.0,10.0,21.0,10.0,19.0,10.0,10.0,4.0,9
3,19,19,10,10,19,21,3,19,10,19,10,10,21,10,21,10,3,10,3,10,3,26,10,19,19,19,3,3,10,10,19,10,3,21,10,10,10,3,10,10,19,3,10,3,21,21,3,10,21,10,3,10,10,19,10,3,19,10,19,10,19,24,19,19,19,19,10,3,19,24,19,10,19,10,19,10,19,10,3,10,10,19,21,10,10,10,10,10,10,19,19,19,3,3,10,3,3,3,19,3,10,3,10,10,10,21,10,10,19,10,10,3,3,3,19,24,21,19,19,10,10,19,19,19,3,10,19,3,10,24,26,3,10,19,10,19,19,19,10,10,10,10,19,10,10,3,10,10,10,19,19,4,10,19,3,10,10,10,19,3,10,3,3,10,3,19,3,3,10,3,10,10,21,10,10,3,19,21,3,3,10,10,19,10,19,21,3,10,21.0,19.0,19.0,10.0,24.0,3.0,10.0,10.0,10.0,21.0,10.0,3.0,3.0,24.0,24.0,10.0,10.0,21.0,10.0,3.0,10.0,10.0,19.0,19.0,10.0,3.0,3.0,10.0,19.0,19.0,3.0,21.0,3.0,19.0,19.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,3.0,10.0,10.0,10.0,21.0,10.0,24.0,19.0,10.0,10.0,21.0,24.0,19.0,10.0,10.0,3.0,10.0,10.0,10.0,19.0,9
10,3,10,3,10,24,10,10,10,3,3,19,10,10,19,3,3,3,10,10,19,3,3,10,10,19,10,3,19,10,3,10,10,10,10,3,10,10,3,19,10,19,10,3,19,3,10,10,10,10,10,10,3,10,10,10,19,19,19,10,10,19,19,10,10,3,19,3,10,19,10,10,19,19,3,19,10,10,10,3,10,10,10,10,21,10,3,10,21,10,3,10,10,19,24,3,3,10,10,10,3,19,3,10,3,10,10,10,3,10,10,19,19,19,3,10,19,10,19,10,10,10,10,3,3,10,19,4,19,3,10,19,19,10,10,10,19,19,19,10,19,3,10,3,19,19,19,4,10,10,10,10,24,10,10,21,10,3,19,3,10,19,3,19,21,3,10,3,21,10,3,10,3,10,10,19,10,21,19,3,10,19,10,10,19,19,10,3,10,19.0,19.0,10.0,10.0,19.0,19.0,19.0,3.0,10.0,10.0,19.0,19.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,3.0,19.0,10.0,21.0,10.0,19.0,10.0,24.0,10.0,10.0,19.0,10.0,3.0,10.0,3.0,3.0,10.0,3.0,19.0,26.0,3.0,3.0,19.0,24.0,19.0,26.0,10.0,10.0,3.0,10.0,10.0,19.0,19.0,10.0,19.0,3.0,10.0,3.0,10.0,10.0,19.0,19.0,10.0,10.0,3.0,10.0,19.0,10.0,9
3,19,10,10,3,10,19,10,10,19,10,3,19,3,10,10,19,10,10,10,3,10,24,26,10,10,10,19,3,24,3,10,10,10,19,10,19,10,10,10,10,3,10,10,10,19,10,10,19,21,10,10,10,10,10,3,10,21,10,19,10,10,24,19,24,10,3,10,19,3,3,19,10,21,19,10,10,10,24,10,10,3,10,10,21,10,19,10,10,10,10,3,3,21,10,26,19,10,10,3,3,21,10,19,19,10,3,26,10,10,19,10,10,3,19,10,19,24,10,19,3,10,3,10,19,10,19,19,10,10,10,4,21,10,19,3,19,10,10,19,19,24,10,19,3,10,3,19,3,10,19,19,10,10,19,19,19,19,10,19,21,10,3,10,19,10,3,10,10,19,10,19,19,10,3,10,19,24,19,10,3,19,19,3,10,10,10,10,3,19.0,3.0,19.0,19.0,10.0,3.0,19.0,10.0,3.0,21.0,19.0,3.0,3.0,10.0,10.0,3.0,3.0,3.0,3.0,10.0,19.0,19.0,10.0,10.0,10.0,10.0,10.0,26.0,3.0,3.0,10.0,10.0,10.0,19.0,10.0,3.0,3.0,24.0,10.0,10.0,10.0,19.0,3.0,19.0,19.0,3.0,10.0,19.0,3.0,10.0,19.0,21.0,10.0,10.0,10.0,19.0,19.0,10.0,19.0,10.0,19.0,19.0,3.0,10.0,19.0,10.0,24.0,9
10,19,10,10,10,10,10,26,3,21,3,3,10,10,19,10,10,10,10,3,10,26,19,10,19,19,19,19,10,19,19,3,19,21,19,10,24,10,19,10,19,10,10,10,3,3,10,19,10,10,3,10,19,10,10,10,3,19,3,10,10,19,3,3,10,10,10,21,10,21,10,10,19,19,10,24,10,19,19,10,19,10,19,19,10,19,19,21,24,3,10,24,10,21,19,19,10,10,3,19,19,21,10,3,19,10,3,10,10,3,3,3,21,19,10,10,10,19,19,10,3,10,10,3,19,10,3,10,24,10,3,10,19,19,10,10,10,19,21,19,24,10,10,19,10,19,3,3,10,3,19,10,10,21,3,19,10,19,10,3,21,3,10,10,3,10,10,10,21,3,24,3,10,19,10,10,3,3,3,10,21,19,3,10,3,10,19,19,10,19.0,10.0,21.0,19.0,10.0,10.0,3.0,3.0,19.0,10.0,3.0,3.0,3.0,10.0,19.0,10.0,10.0,3.0,19.0,10.0,3.0,3.0,3.0,19.0,10.0,10.0,3.0,3.0,21.0,10.0,3.0,19.0,19.0,10.0,3.0,19.0,3.0,10.0,3.0,19.0,19.0,10.0,24.0,3.0,10.0,10.0,21.0,19.0,10.0,3.0,19.0,10.0,19.0,19.0,3.0,3.0,3.0,10.0,19.0,3.0,19.0,10.0,10.0,3.0,3.0,10.0,19.0,9
10,10,10,10,26,10,3,19,19,21,3,26,19,19,19,10,10,21,10,3,10,3,19,10,10,10,26,10,3,10,10,10,3,3,10,26,10,19,10,10,19,19,3,10,3,10,19,19,19,10,10,3,10,10,10,19,19,24,19,19,19,10,3,10,10,19,19,3,3,21,19,10,21,10,19,10,19,10,10,10,10,10,10,10,19,10,19,10,26,10,3,19,10,21,10,10,10,10,10,3,10,10,10,10,19,19,3,19,19,10,3,10,3,19,19,19,10,10,10,10,10,19,3,19,19,10,19,3,10,3,3,3,19,19,10,21,19,10,10,19,19,3,19,24,10,3,24,19,10,10,24,19,3,10,10,3,3,19,26,21,19,10,10,10,19,19,3,19,10,19,3,19,19,10,10,10,3,19,19,3,19,10,19,3,10,10,19,19,24,21.0,10.0,10.0,3.0,10.0,19.0,10.0,3.0,10.0,10.0,10.0,19.0,10.0,10.0,10.0,19.0,10.0,21.0,10.0,19.0,24.0,10.0,3.0,10.0,10.0,10.0,10.0,21.0,19.0,21.0,21.0,21.0,10.0,19.0,10.0,3.0,3.0,10.0,10.0,19.0,10.0,19.0,10.0,21.0,3.0,10.0,10.0,19.0,21.0,10.0,19.0,10.0,3.0,10.0,10.0,10.0,19.0,10.0,10.0,24.0,19.0,10.0,3.0,19.0,10.0,10.0,19.0,9
3,24,10,10,10,10,10,10,10,19,19,3,25,10,10,19,10,10,10,3,10,21,10,26,19,3,10,19,19,3,21,10,3,21,3,19,21,19,19,10,19,3,10,19,3,19,19,19,3,10,10,4,19,10,21,19,3,10,10,10,10,19,3,3,10,3,3,3,19,10,10,10,21,19,10,19,10,19,10,10,19,10,10,19,10,19,10,10,3,10,19,26,19,19,10,19,10,3,3,3,10,21,10,19,19,19,19,3,3,3,19,21,19,10,3,3,19,10,10,10,19,10,3,3,10,10,10,19,10,10,21,3,10,3,24,19,19,3,19,10,3,21,10,10,10,3,10,10,3,10,10,19,10,19,10,10,19,10,10,10,10,10,19,10,19,19,10,19,10,4,10,3,19,19,3,3,10,19,10,10,3,26,3,10,26,10,10,10,3,10.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,19.0,10.0,19.0,24.0,3.0,24.0,19.0,10.0,10.0,3.0,19.0,24.0,21.0,19.0,3.0,19.0,10.0,10.0,10.0,24.0,10.0,19.0,10.0,24.0,10.0,19.0,19.0,19.0,10.0,19.0,10.0,3.0,21.0,10.0,10.0,3.0,24.0,19.0,21.0,3.0,19.0,3.0,21.0,3.0,10.0,19.0,3.0,3.0,24.0,19.0,19.0,10.0,10.0,19.0,19.0,19.0,19.0,10.0,9
10,19,3,19,10,19,19,19,19,3,3,10,10,3,19,19,10,21,10,10,10,10,3,3,19,10,21,19,10,19,19,10,10,10,19,19,3,3,3,10,26,3,10,19,10,10,10,10,19,19,10,10,19,4,10,3,10,4,3,10,19,3,10,10,10,10,19,3,3,3,10,3,10,10,19,10,3,10,10,10,21,10,10,10,4,10,10,10,10,3,10,10,10,19,19,19,10,21,19,10,26,3,19,3,3,10,10,19,19,24,3,19,19,10,10,10,3,10,10,10,10,3,19,19,3,10,10,10,10,19,3,10,19,3,24,10,10,10,10,19,3,10,19,10,4,10,19,10,19,3,19,10,10,10,19,19,10,10,19,10,3,10,3,3,19,10,10,10,19,10,10,10,3,19,3,19,19,10,19,10,21,21,19,10,10,19,19,10,10,10.0,21.0,21.0,19.0,10.0,10.0,19.0,19.0,10.0,10.0,3.0,10.0,3.0,10.0,19.0,10.0,10.0,10.0,19.0,10.0,10.0,19.0,10.0,19.0,3.0,10.0,10.0,10.0,3.0,19.0,19.0,19.0,3.0,3.0,10.0,19.0,10.0,19.0,10.0,10.0,10.0,10.0,10.0,3.0,3.0,10.0,19.0,3.0,10.0,3.0,21.0,3.0,3.0,10.0,21.0,10.0,3.0,21.0,3.0,3.0,10.0,3.0,10.0,10.0,3.0,3.0,19.0,9
10,10,21,19,10,19,10,10,19,19,24,10,19,10,10,10,19,19,19,19,10,3,19,10,4,21,10,10,10,3,19,10,21,21,3,21,10,10,10,10,3,10,10,19,10,10,19,10,19,3,3,19,10,19,10,3,10,3,10,10,10,3,3,3,21,10,10,10,10,21,24,19,10,10,10,19,10,10,3,21,3,21,10,3,21,19,19,3,10,21,24,19,10,19,10,10,3,19,10,3,10,10,21,3,3,3,10,24,10,10,3,3,19,19,10,10,19,24,10,10,19,10,19,19,19,10,10,19,10,10,10,21,19,3,19,10,19,3,3,24,10,19,19,10,10,19,10,3,19,10,3,24,3,3,10,21,10,19,3,10,3,10,10,10,10,10,3,10,10,4,10,10,3,10,10,10,19,19,19,10,3,19,3,10,10,10,21,19,10,3.0,19.0,19.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,19.0,19.0,19.0,3.0,19.0,10.0,3.0,3.0,3.0,10.0,21.0,19.0,10.0,3.0,10.0,10.0,24.0,10.0,10.0,10.0,10.0,3.0,10.0,19.0,3.0,19.0,10.0,19.0,19.0,3.0,24.0,19.0,19.0,10.0,3.0,10.0,10.0,19.0,19.0,3.0,10.0,21.0,10.0,10.0,3.0,21.0,10.0,19.0,10.0,3.0,10.0,19.0,3.0,19.0,10.0,10.0,10.0,9
3,19,19,10,10,10,10,10,10,3,19,10,19,19,19,10,10,3,3,10,10,26,3,26,3,10,3,10,3,3,3,10,19,10,10,19,24,19,21,3,19,19,10,10,10,19,3,19,10,10,19,10,19,10,19,19,19,19,3,10,10,10,10,19,10,19,19,19,3,19,3,19,10,3,10,19,19,21,10,10,19,3,10,10,3,10,10,19,3,21,10,19,21,3,19,10,10,19,3,3,19,19,10,19,19,19,10,10,3,24,19,10,3,3,10,19,3,10,26,19,10,10,19,10,3,21,10,10,3,10,3,19,4,19,10,10,3,10,10,3,19,10,19,19,10,21,10,10,3,10,10,10,10,3,19,21,19,10,19,3,19,10,10,3,10,3,10,19,10,19,3,3,3,10,10,19,21,3,10,19,10,3,19,10,10,3,21,3,19,19.0,10.0,19.0,3.0,10.0,10.0,19.0,10.0,10.0,10.0,19.0,10.0,3.0,19.0,10.0,3.0,19.0,19.0,3.0,10.0,21.0,10.0,3.0,19.0,19.0,19.0,19.0,19.0,3.0,10.0,10.0,19.0,3.0,19.0,10.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,19.0,10.0,10.0,19.0,19.0,19.0,10.0,10.0,10.0,3.0,10.0,19.0,19.0,10.0,24.0,10.0,10.0,10.0,10.0,10.0,19.0,3.0,10.0,10.0,19.0,9
10,19,10,10,10,3,10,3,10,19,3,10,21,19,3,10,21,10,19,10,19,10,3,10,3,19,3,19,3,10,3,3,19,19,10,10,10,10,10,10,26,10,19,3,3,10,10,21,10,10,19,19,21,19,3,10,10,3,21,10,19,10,10,3,3,3,10,3,19,10,19,19,19,10,10,10,19,10,10,26,19,3,19,10,10,10,3,19,19,24,10,3,3,10,19,19,10,19,19,24,24,10,19,19,21,26,10,10,10,19,10,19,19,21,3,3,21,19,10,19,19,21,10,10,10,10,10,3,19,21,3,19,19,10,24,3,3,10,10,10,10,19,10,21,21,10,19,10,19,10,19,21,19,19,10,3,10,10,3,10,3,10,19,10,10,10,10,21,19,10,19,10,19,3,3,19,19,10,10,3,21,3,10,3,10,10,10,10,19,19.0,19.0,10.0,10.0,10.0,10.0,19.0,10.0,19.0,3.0,10.0,19.0,3.0,10.0,10.0,3.0,21.0,3.0,10.0,10.0,10.0,10.0,19.0,19.0,24.0,19.0,10.0,3.0,10.0,10.0,10.0,19.0,10.0,19.0,10.0,10.0,26.0,3.0,19.0,19.0,24.0,19.0,10.0,10.0,19.0,3.0,10.0,24.0,24.0,10.0,21.0,19.0,10.0,3.0,3.0,10.0,10.0,19.0,3.0,3.0,3.0,19.0,21.0,19.0,24.0,21.0,19.0,9
